-0.501883 , 0.398007 , 0.301681
-0.418396 , 0.558951 , 0.434952
-0.0243184 , 0.709277 , 0.447087
0.251813 , 0.593056 , 0.59275
0.441661 , 0.329533 , 0.712337
0.46891 , -0.0150789 , 0.790271
0.307174 , -0.337705 , 0.816235
-0.00557153 , -0.534677 , 0.786663
0.30453 , -0.352464 , 0.972176
0.20811 , -0.397853 , 0.995723
-0.0151917 , -0.444519 , 1.00146
-0.230361 , -0.374411 , 0.992048
-0.379735 , -0.209107 , 0.967826
-0.425195 , -0.052452 , 0.940363
-0.454451 , 0.13481 , 1.02972
-0.463132 , 0.123628 , 1.13944
-0.465657 , -0.0423621 , 1.08834
-0.516462 , 0.163313 , 1.03833
-0.653027 , 0.111351 , 0.876541
-0.785715 , 0.00609866 , 0.735545
-0.818937 , 0.408195 , 0.504186
-0.852291 , 0.263211 , 0.365205
-0.63645 , 0.590272 , 0.14819
-0.601883 , 0.39659 , 0.0450429
-0.601883 , 0.39659 , 0.0450429
-0.567619 , 0.527359 , 0.216232
-0.648772 , 0.351912 , 0.531607
-0.557009 , 0.0647764 , 0.770072
-0.58948 , 0.151257 , 0.855202
-0.433575 , 0.369165 , 0.954272
-0.238988 , -0.0288838 , 1.00969
-0.110276 , 0.36204 , 0.934848
-0.0337757 , 0.0183697 , 0.842412
0.0438349 , 0.0361968 , 0.835851
0.108999 , -0.232119 , 0.641465
0.0856713 , -0.327067 , 0.462472
-0.079881 , -0.345905 , 0.380269
-0.131145 , -0.414688 , 0.325982
-0.111883 , -0.501993 , 0.201681
