-0.501883 , 0.398007 , 0.301681
-0.328399 , 0.514105 , 0.347065
-0.0845081 , 0.578019 , 0.438364
0.0196116 , 0.548061 , 0.449304
0.214567 , 0.506946 , 0.569395
0.3443 , 0.410796 , 0.737163
0.394118 , 0.319088 , 0.795461
0.350345 , 0.348602 , 0.905714
0.419885 , 0.209565 , 0.94223
0.417402 , -0.047125 , 0.974787
0.394449 , 0.0236179 , 1.03454
0.449783 , 0.266872 , 1.08792
0.453162 , 0.327782 , 1.1415
0.399205 , 0.65912 , 1.01368
0.402186 , 0.729681 , 0.948675
0.302416 , 0.735948 , 0.997877
0.304152 , 0.574198 , 1.0982
0.458092 , 0.438166 , 1.10719
0.293161 , 0.522746 , 1.11519
0.0972468 , 0.353032 , 1.18988
-0.0616612 , 0.160941 , 1.1827
-0.0217623 , 0.135219 , 1.21244
0.0261768 , 0.05814 , 1.25908
0.0228011 , -0.034608 , 1.28914
0.107658 , 0.0972568 , 1.27535
0.195592 , 0.193381 , 1.21503
0.185336 , 0.146166 , 1.17881
0.13654 , 0.0837043 , 1.13867
0.3718 , -0.0307874 , 1.08126
0.334086 , -0.107742 , 1.09805
0.230525 , -0.152821 , 1.16336
0.123843 , -0.147737 , 1.21618
0.0363724 , -0.0953842 , 1.25431
-0.0125697 , -0.00855073 , 1.27609
-0.0792803 , 0.244182 , 1.25695
0.0130095 , 0.614769 , 1.07535
0.107019 , 0.721722 , 1.00799
0.000629177 , 0.678646 , 1.06617
-0.153872 , 0.636295 , 1.06464
-0.286646 , 0.608359 , 1.03273
-0.396859 , 0.469987 , 1.08287
-0.403332 , 0.586582 , 0.973964
-0.396464 , 0.523582 , 1.04334
-0.447819 , 0.529573 , 1.03379
-0.567791 , 0.766808 , 0.671886
-0.645691 , 0.67652 , 0.588317
-0.670154 , 0.670241 , 0.288484
-0.620612 , 0.593246 , 0.150825
-0.557715 , 0.442194 , -0.0240153
-0.601883 , 0.39659 , 0.0450429
-0.601883 , 0.39659 , 0.0450429
-0.605479 , 0.446214 , 0.0343761
-0.707967 , 0.414938 , 0.272885
-0.722901 , 0.319443 , 0.542519
-0.644072 , 0.15551 , 0.772533
-0.49844 , -0.0507516 , 0.902091
-0.547101 , 0.157615 , 0.803565
-0.43377 , -0.0545415 , 0.867294
-0.353579 , -0.104245 , 0.921933
-0.410287 , -0.00145377 , 0.977154
-0.339925 , -0.0852717 , 1.0514
-0.326079 , -0.117463 , 1.05213
-0.29053 , 0.0188244 , 1.16692
-0.189974 , 0.142141 , 1.20706
-0.111098 , -0.0574247 , 1.18237
-0.0295599 , -0.221116 , 1.11287
0.0013674 , -0.279764 , 1.07351
0.0364421 , -0.320502 , 1.03643
0.0569408 , -0.374067 , 0.85625
0.17493 , -0.514132 , 0.702316
0.236102 , -0.427933 , 0.688319
0.0720178 , -0.414231 , 0.57456
-0.0702056 , -0.427555 , 0.514508
-0.038338 , -0.459653 , 0.43225
-0.00137325 , -0.455192 , 0.41352
-0.119432 , -0.436468 , 0.462717
-0.0853655 , -0.477831 , 0.408801
-0.0372897 , -0.474547 , 0.259799
-0.111883 , -0.501993 , 0.201681
