-0.501883 , 0.398007 , 0.301681
-0.172273 , 0.584179 , 0.625017
0.290818 , 0.36452 , 0.892154
0.28667 , 0.572928 , 0.667278
0.507072 , 0.265621 , 0.712533
0.407043 , -0.213749 , 0.82253
-0.0177706 , -0.498856 , 0.802904
-0.17707 , -0.399135 , 0.789141
-0.298283 , -0.29935 , 0.80624
-0.447454 , -0.059463 , 0.91479
-0.473403 , 0.00917903 , 0.913095
-0.553146 , 0.501741 , 0.768992
-0.442621 , 0.862845 , 0.470995
-0.419753 , 0.852379 , 0.310099
-0.566227 , 0.576346 , 0.0813389
-0.601883 , 0.39659 , 0.0450429
-0.601883 , 0.39659 , 0.0450429
-0.664927 , 0.216989 , 0.11971
-0.744249 , 0.22121 , 0.260494
-0.665923 , 0.156115 , 0.746513
-0.555133 , 0.176272 , 0.938843
-0.48065 , 0.0339297 , 0.994577
-0.393031 , 0.0588833 , 1.08298
-0.229237 , 0.157117 , 1.1731
-0.00884687 , -0.0469429 , 1.06491
0.0994582 , -0.235057 , 0.932293
0.162079 , -0.343542 , 0.726662
0.173434 , -0.391623 , 0.486525
0.173073 , -0.392581 , 0.47649
-0.0260059 , -0.485554 , 0.377589
-0.111883 , -0.501993 , 0.201681
