-0.501883 , 0.398007 , 0.301681
-0.214356 , 0.657508 , 0.436118
-0.315227 , 0.628621 , 0.277563
-0.39662 , 0.487221 , 0.0858058
-0.39662 , 0.487221 , 0.0858058
-0.0575242 , 0.694459 , 0.347518
0.305795 , 0.642433 , 0.490753
0.547519 , 0.366865 , 0.59161
0.573071 , 0.0279406 , 0.623334
0.465576 , -0.226027 , 0.6528
0.619637 , -0.15116 , 0.462836
0.703589 , 0.169314 , 0.605543
0.576974 , 0.130141 , 0.934035
0.396762 , 0.0977864 , 1.13502
0.438246 , 0.347048 , 0.960439
0.36776 , -0.175087 , 0.886086
0.32384 , -0.268314 , 0.99225
0.246868 , -0.332756 , 1.10286
0.193588 , -0.366474 , 1.09979
0.195576 , -0.413637 , 0.92675
-0.0340948 , -0.465923 , 0.941797
-0.275243 , -0.334204 , 0.861813
-0.289725 , -0.414979 , 0.699953
-0.240838 , -0.466705 , 0.637506
-0.164954 , -0.362825 , 0.610993
-0.134907 , -0.392308 , 0.589943
0.0926155 , -0.420237 , 0.381931
-0.0428454 , -0.472878 , 0.291904
-0.111883 , -0.501993 , 0.201681
